 Mean of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
96.0546875,0.363110713,0.676805684,17.20003783,9.191086011,96.26487496,0
65.78125,2.573223812,7.695831483,52.68814184,3.005061616,8.190395346,1
45.84375,3.665320197,20.24696483,48.39321021,2.978548907,8.379486886,1
49.703125,3.686563982,18.12867716,86.5434992,0.485746675,-1.160444923,1
106.6796875,0.516951616,-0.082947386,16.29174393,9.07684738,101.6361617,0
89.796875,0.583913914,0.179709069,15.80256718,9.395335607,106.1949271,0
11.03125,5.994345191,36.69314003,69.40382014,-0.467133441,-0.805835416,1
25.9765625,5.105107217,27.61179429,66.25276642,1.262784744,0.832944243,1
118.65625,0.192530039,-0.246058764,25.85378459,6.471100908,43.2935488,0
120.6015625,0.30622866,0.893823425,35.10703424,4.475238682,20.02174243,0
90.921875,0.573487577,-0.015890285,26.7327726,6.18839097,40.0301137,0
130.0859375,-0.103635276,-0.693085686,30.30616566,5.037756877,26.04828113,0
90.7890625,0.59415044,2.169088303,11.89727195,11.75867851,195.3136751,0
42.3515625,3.175923998,10.1211675,65.24427121,1.794145535,2.209126978,1
91.1875,0.778607427,-0.01872172,50.99658913,2.538334551,5.381815078,0
112.765625,0.117902154,0.625718544,12.98093799,9.918592062,142.9167277,0
43.2890625,3.538731158,15.06369943,43.87267924,3.143695728,9.908375578,1
47.9375,3.198624693,12.6268414,44.21929525,3.430628165,11.83681115,1
120.1640625,0.306960537,1.333394172,20.61227023,9.193681168,87.62290544,0
69.4453125,1.770154537,6.696241552,32.30417266,5.197634274,29.21257992,1
128.828125,0.083465501,0.251522402,9.048203704,21.83509649,558.8449995,0
89.4296875,0.853837032,2.094746456,19.54800368,7.955016443,73.46571427,0
17.0078125,5.936043887,36.75222153,69.60168219,0.895209094,-0.112167817,1
106.046875,0.664885875,0.946468533,51.12598575,2.443580289,4.883848871,1
103.3828125,0.387919631,-0.162115662,13.85551631,11.92456731,173.563999,0
21.5859375,5.83137427,37.18314261,48.4323879,2.689531821,7.384487772,1
104.5625,0.35050536,0.165345961,9.305756832,22.81086106,559.6798641,0
140.6953125,-0.000982096,-0.486325997,10.0389384,16.18211689,356.6282034,0
27.0703125,3.851804268,14.37943834,69.5353771,0.462293916,-0.508240547,1
98.6328125,0.718190755,2.360653182,26.93220699,6.388136865,43.08503226,0
107.15625,0.326173608,0.02605364,34.3388926,5.351523919,27.96954754,0
118.953125,0.247796905,1.066128375,15.23344359,7.705838389,85.24508557,0
86.390625,0.610356369,0.802806166,15.40821269,10.88150409,140.5890979,0
111.1875,0.199716521,-0.326684125,20.68005246,9.284867657,93.9074689,0
140.265625,-0.205664678,-0.25013557,23.06925718,7.564428409,59.77520771,0
110.0234375,0.013037265,1.081712858,16.53525599,9.231309865,95.56088156,0
100.109375,0.343085621,0.30145662,19.21254262,8.56306915,82.87982947,0
122.203125,0.264827081,0.266472146,25.4380493,6.557773509,45.73978212,0
95.0078125,1.465944562,2.267123939,97.60164354,0.640377828,-1.476522292,1
120.234375,0.069722389,-0.142185403,24.0480448,6.143058143,42.68454634,0
111.78125,0.060100096,-0.07140241,18.47579659,8.529840791,81.07258939,0
90.546875,0.915527516,1.601072493,28.3993345,6.132705861,37.81336047,1
158.046875,-0.254162475,0.071752512,18.41760433,9.283674127,96.40961679,0
123.484375,0.197919101,-0.326524985,16.59425283,10.03920146,119.306245,0
114.5078125,0.411604906,-0.336864833,25.32053836,6.474397461,44.03490322,0
143.703125,-0.191013964,-0.309938665,17.43466109,8.405419004,89.03573294,0
82.7109375,0.95021601,3.67037603,24.06555861,6.953428456,50.34433296,0
87.34375,0.631721685,3.264305952,13.19389863,10.3888651,146.0720641,0
118.0703125,0.254973733,-0.135334046,14.12887981,12.31463257,174.433706,0
136.46875,-0.18439488,0.248797666,23.74970056,7.037496732,53.78218849,0
60.90625,2.416911299,12.23893195,49.19678537,3.038336624,8.807048962,1
101.9609375,0.379708386,0.134922913,30.57585602,5.848119957,34.41567255,1
132.2734375,0.08226417,0.308210032,15.09148942,12.76751427,177.3173483,0
117.859375,0.293732491,-0.078752642,17.91036343,8.200372892,78.2680679,0
62.3515625,3.028611424,12.85167811,70.71289043,1.682642485,1.705525714,1
79.9375,1.064485197,-0.543938707,73.20665078,-0.986562774,-0.182697952,1
129.359375,-0.082759748,-0.115959149,17.87073797,7.555691702,68.39432298,0
14.234375,6.552998011,44.94563248,80.74958954,-0.632420568,-0.927000914,1
125.3203125,0.286498805,-0.410723676,16.82758951,8.414920631,87.54155493,0
26.0546875,5.09498762,27.40545622,77.71815844,0.409240708,-0.880289842,1
127.703125,-0.020810762,0.010693305,18.73100444,8.596833135,80.27147584,0
103.8125,0.33246784,0.641666399,16.20368538,11.60825655,147.8254796,0
11.21875,5.992364991,37.86874123,76.52752946,0.191543281,-1.020215434,1
107.6484375,0.343013313,1.036628952,13.31420863,13.17366948,194.9118453,0
125.8984375,0.085537056,-0.442749672,75.9952666,0.065664852,-1.819618253,0
135.59375,-0.006378839,-0.247849052,21.4260369,8.20557689,69.36548173,0
65.1640625,1.990829783,3.713695014,76.74473482,1.142132668,0.006204287,1
19.8359375,6.005141397,37.93730527,64.52055564,1.312654577,1.02515552,1
153.4375,-0.687209202,0.494855041,21.34810279,9.189935254,88.20677871,0
123.0703125,0.136260968,0.500931195,13.32760351,13.67799901,221.1229652,0
94.5078125,0.401373862,3.052846152,21.54102311,8.608825866,78.09696233,0
10.296875,5.560033022,33.30827255,60.67493012,-0.331200711,-0.329801674,1
20.3515625,7.024644815,56.11297239,65.47230523,1.102049947,0.782055998,1
112.7421875,0.57316435,0.037932282,72.82610759,0.753237674,-0.825749034,1
91.1640625,1.185745396,1.649616672,45.34578032,3.324040394,10.19778543,1
110.4140625,0.047183852,-0.027172092,20.59676575,7.127061215,59.48645174,0
107.453125,0.13711727,1.426685594,17.94682242,10.83564068,119.811072,0
119.328125,0.388635514,-0.51666662,11.85098746,12.66069637,209.6780904,0
97.71875,0.631820183,1.721293443,14.84052283,9.38100917,109.891527,0
8.2734375,6.015472886,37.02988934,47.50191021,1.431424939,2.364449475,1
86.359375,1.187733794,3.899848035,25.13569435,7.760264241,62.73552247,1
43.4140625,3.79985098,16.55377978,61.44005147,1.194538346,1.137621267,1
127.828125,-0.062561748,-0.069236827,13.44942807,10.26247373,138.6341232,0
116.2890625,0.304135053,0.176402942,21.56848233,8.283265364,75.20418775,0
104.6953125,0.276385759,0.325643415,12.45889818,11.39366554,172.4540497,0
111.8828125,0.311952779,0.007497605,17.12804011,9.532834931,99.31899053,0
141.15625,-0.111088336,-0.054118624,10.99083228,14.65963718,278.2370854,0
46.2578125,3.097241596,9.697285897,75.77417014,0.527439516,-0.783823003,1
113.3046875,0.594986233,-0.168691951,26.60938478,5.827278213,37.18473905,0
115.3046875,0.277243058,-0.437065922,17.06835421,8.26735081,83.5064074,0
111.234375,0.299610657,0.34939518,15.57957286,11.6977564,143.6756585,0
120.0390625,0.04206666,-0.378637027,16.51773771,11.31214153,136.1641253,0
60.296875,2.07886629,4.677566913,79.81386182,0.078518481,-1.173577082,1
118.9921875,0.205346772,-0.248651602,19.05762499,9.312060185,91.10904416,0
52.6875,4.34392863,26.28998825,80.09594703,0.978638555,-0.426167786,1
119.484375,0.057837081,0.244327803,17.57067558,8.119219977,81.23179816,0
89.3046875,0.512633112,0.50293573,24.29602482,6.89789687,49.77483619,0
92.7734375,1.001202445,1.361122525,74.42784636,1.405874814,0.430680187,1
98.0234375,0.478052443,0.938276258,17.36565632,9.625768541,100.4557296,0
126.75,-0.004164052,-0.379142572,22.78705748,8.405041493,72.63329758,0
140.8984375,-0.167580943,-0.373832116,20.44319195,8.2537076,76.73546537,0
95.0546875,0.790437465,3.239652195,20.08449437,9.638640415,95.56419279,0
147.8359375,-0.10301978,0.018500812,16.02636579,10.23046478,117.8404205,0
25.671875,5.487603084,34.17565468,45.78709981,3.012168541,9.485869411,1
45.5078125,3.755943078,21.78329797,70.8063042,1.80549339,1.909212118,1
85.015625,1.387549434,2.041649755,71.89373861,0.890792872,-0.742236199,1
111.7578125,0.222925163,-0.097771924,11.93729478,13.45924797,233.0624151,0
130.46875,0.046202909,0.08974897,13.39693265,10.81386866,152.7456132,0
103.9765625,0.354434003,0.445232913,15.23936394,12.5371628,172.9881479,0
8.25,7.879627678,63.46638835,58.2943487,1.514147433,1.877476401,1
125.359375,0.226453585,-0.242911985,18.54878233,7.815011052,74.24831612,0
112.296875,0.315582123,0.168599411,11.46206871,15.15210742,269.7334431,1
122.4296875,0.320415831,-0.227108413,16.74234564,8.369333188,86.05560055,0
111.8359375,0.184654028,-0.057586379,21.97359367,7.842435065,65.88541066,0
13.109375,5.597915884,31.80896164,55.13577534,1.958834549,3.476016531,1
76.5625,1.676975263,6.162479347,75.23797301,1.114572564,-0.362441344,1
124.4296875,0.350423594,0.312369911,11.7664461,12.27317062,207.3264186,0
134.3515625,-0.06753907,-0.502977774,15.17007388,8.849195321,102.3976396,0
135.1640625,-0.102704234,-0.442147879,11.79787468,12.06801321,201.6396715,0
125.359375,-0.049079168,-0.138951669,33.30298198,5.218989821,26.92320437,0
47.203125,2.009311961,2.740597233,47.12111493,2.417386344,5.858358578,1
74.3828125,0.988881351,3.939379287,10.59085599,17.25416792,343.5047417,0
96.3203125,1.033361548,1.625056717,26.74649035,7.11097787,52.70121754,1
72.8984375,2.619937523,10.45170371,29.14683205,6.137965398,39.54969006,1
8.75,6.279269335,40.91783735,55.03245363,0.971089811,0.311751619,1
101.359375,0.333249158,0.478548348,12.57134657,11.35122758,171.9217168,0
124.90625,0.039519592,-0.644123295,21.42662024,8.612715855,79.32418068,0
131.203125,0.239724721,-0.204361884,14.0068363,11.90907705,175.1796326,0
95.8984375,0.937979466,0.431099098,73.60595597,-1.145374229,0.266740316,1
56.5,3.207526879,15.39647402,40.72639939,3.618600533,13.81501337,1
65.1015625,2.005255583,5.275221539,48.2379435,3.329346352,10.6279397,1
51.765625,4.106637024,25.2795918,60.54615891,2.420031117,4.672226562,1
111.375,0.174577675,0.229544788,15.77484842,8.558328425,94.06681953,0
127.75,-0.095690831,-0.330754753,15.79991473,9.921833149,121.7795506,0
61.03125,2.215447877,6.493572277,50.75424391,3.275554212,9.831332507,1
88.7578125,1.360358607,3.582435118,12.17505378,11.75108728,187.3597102,0
104.53125,0.865707929,0.848686501,17.39243074,9.904190427,110.2218337,1
128.921875,-0.020400035,-0.071291252,14.66790106,10.02178932,122.6283338,0
67.625,1.718432958,5.631490989,36.43033866,5.034399818,25.2891414,1
106.7890625,0.347943671,0.322209558,23.26785526,6.590740403,47.26373471,0
24.2109375,5.72382902,37.23975995,71.44373868,0.791076439,-0.186095272,1
91.75,0.321414059,-0.230324608,11.83133102,13.72058546,226.4067916,0
34.765625,4.914070917,30.48244321,61.62832415,1.964003469,3.079503914,1
125.828125,0.174644378,0.375699605,14.8360496,10.77193818,135.2428265,0
114.859375,0.011959388,0.167245928,18.45359884,8.741487851,87.74242667,0
43.46875,3.49488147,14.63251461,82.86372438,0.236667783,-1.228674071,1
118.28125,0.235698466,-0.44365755,26.6473955,6.246780226,41.60429543,0
126.625,0.040561635,0.510049159,17.89752394,10.70673956,121.3865424,0
16.2265625,4.639832777,22.30101065,51.32605378,0.520058073,0.509008815,1
113.484375,0.279201198,0.92227997,12.24782088,12.01517167,189.724442,0
102.1328125,0.243291568,-0.29340114,22.80225977,7.327848674,58.30653268,0
42.3125,4.802460021,31.83377405,43.66947325,3.63044253,12.94816097,1
105.78125,0.312141229,0.405069901,20.86088062,7.261082705,60.66004974,0
135.4609375,-0.319186637,-0.069042543,14.8305696,8.782236612,102.1982273,0
140.0390625,-0.199783307,-0.426999545,24.52641642,6.318928586,40.93901278,0
48.7265625,4.408512213,26.62998642,97.07281986,-0.07671805,-1.715076049,1
105.140625,1.202375439,3.639246019,59.58570652,1.781491554,1.909746524,1
81.71875,1.482040802,1.538288907,80.76560786,-1.002569924,-0.280000774,1
114.921875,0.170221538,-0.610939454,14.66760767,10.32826388,130.2293738,0
133.046875,-0.025509259,-0.273104441,42.17233217,4.156569478,16.51694845,0
112.5546875,0.451627185,0.267526672,22.33375501,8.825079972,79.83016539,1
43.6015625,4.110300953,20.05993849,58.70807058,1.96021624,3.241681938,1
73.5390625,2.112812213,6.641841987,82.60621337,0.928496758,-0.63564034,1
139.9375,-0.243763805,-0.137014479,13.55857305,10.67113769,147.6811297,0
123.4140625,-0.039235301,-0.470415228,18.13745976,8.12929528,83.26104419,0
75.7265625,1.801754237,4.555957337,42.69567807,4.295452708,17.41990159,1
113.6484375,0.264485581,-0.036584976,57.81442049,2.700784068,5.673973888,1
108.7265625,0.282701184,0.171056616,14.16338325,10.35657325,137.7330853,0
126.1015625,-0.126128261,-0.524239396,41.55856613,4.530755412,18.8365083,0
112.171875,0.451272085,0.409964307,14.94531854,8.394553992,94.12048192,0
87.2421875,0.457076926,2.797381309,12.04883233,16.26129078,282.1772404,0
91.5625,0.506823428,1.196472083,18.08296725,10.08888422,106.7851097,0
118.9921875,-0.007587336,-0.468599832,28.95294353,5.540941663,30.8506606,0
17.03125,7.172622696,53.1934326,81.56521309,-0.241343492,-1.153211203,1
84.21875,0.672945679,1.962050014,10.81591219,13.76104486,268.4471945,0
21.3828125,3.767349993,14.01025025,61.94282195,0.396818617,-0.438507576,1
85.3984375,1.34845305,3.693909489,44.68897037,3.864755838,14.07733523,1
133.6328125,0.051920888,-0.497854233,14.88468938,9.619457285,114.3843474,0
43.1640625,4.348185744,20.9804408,84.99972457,0.219020176,-1.385648945,1
81.734375,0.95697453,5.304463839,13.11166752,13.37530421,208.2016886,0
115.8671875,0.267240714,-0.041933829,16.32061533,9.143229389,98.37669958,0
109.1953125,0.396131863,-0.226650355,10.68261439,15.5276428,304.8299047,0
65.125,1.008568666,-0.452238868,90.28079355,-0.316841281,-1.613245125,1
107.34375,0.270491314,-0.011700292,25.19929595,5.738398688,35.87435188,0
142.546875,0.029042052,0.368221675,24.30327459,7.518230058,56.85153191,0
99.6171875,0.653726942,1.323436682,32.54709137,4.482549198,20.87979433,0
76.4140625,0.825140508,3.232451846,13.96640282,9.38497908,121.745598,0
81.375,1.329683713,3.939896618,49.08861219,2.464339505,5.216196823,1
18.453125,5.754312382,35.51531757,73.52413682,0.647989749,-0.601086153,1
144.3359375,-0.029265748,-0.177708815,10.54475335,15.51860604,314.829701,0
123.140625,0.095751882,-0.047180955,13.38496541,10.3431984,146.7825159,0
122.9140625,0.109305305,0.135225388,19.65681221,7.865364961,71.95603193,0
24.0703125,6.125874086,41.04211532,70.02635114,0.932696412,0.101681022,1
135.1328125,-0.155980676,0.37556666,22.98148463,5.787466528,39.37255786,0
123.875,0.022145822,-0.720544634,9.186709289,20.80439884,515.9031905,0
131.84375,-0.09104771,-0.262420331,96.55074796,-0.361278215,-1.723631695,0
109.2734375,0.313899289,0.87596966,18.99354887,10.61735033,118.0708248,0
23.7890625,3.654718527,13.06990199,68.19592912,-0.354234547,-0.618922262,1
41.8828125,4.354406774,24.08536794,41.9806716,3.295862343,10.92050312,1
108.3359375,0.477120087,-0.032678707,51.08210928,2.649354726,5.667790548,0
138.8046875,-0.005773062,-0.462717702,17.40705252,9.672376391,103.9814041,0
77.8671875,1.625574558,1.783832555,92.76053054,-0.07153223,-1.630271779,1
82.4453125,0.8110963,5.205232098,31.33693666,5.601889082,31.16768266,0
117.109375,0.180646599,-0.291089793,14.17237932,9.958652851,124.9939245,0
117.3515625,0.163797949,-0.173308776,17.78139874,6.934597287,59.90677275,1
123.609375,-0.005501459,-0.48872364,23.90564242,6.885762308,49.09018423,0
105.28125,0.443061132,-0.354324099,22.48519948,8.032629786,69.76968621,0
127.328125,0.090975731,-0.444422013,73.24054455,0.434744223,-1.249027167,0
23.34375,5.234768382,28.0879005,59.35442768,1.112250227,1.109907849,1
133.453125,0.115085092,0.47494619,17.12409976,8.509270895,83.68007779,0
92.796875,0.580488979,3.307088857,10.44750623,14.75531107,305.1449588,0
140.3359375,-0.377740339,0.023862311,21.03909834,6.99152941,57.60307868,0
146.15625,-0.495959408,-0.257136345,76.64411433,1.05774351,-0.431237893,0
56.5625,2.998386497,17.24222402,78.93437297,0.627879144,-1.261211285,0
10.8046875,5.320629228,27.79885549,67.63569157,0.271929916,-1.058554569,1
137.3515625,-0.174612459,0.087644632,19.91480557,9.732181748,99.90972086,0
118.4453125,0.146982248,0.715035241,14.65930067,14.15355622,213.4854629,0
122.1484375,-0.097906922,0.013527811,23.85798622,7.810014542,62.41340758,0
111.6953125,0.305508727,0.126119979,26.95283047,7.143542932,52.14633239,0
91.734375,0.486750163,2.779660778,16.47325669,8.704686005,91.08918916,0
108.890625,0.20357272,-0.874635091,76.22315402,-1.707684198,1.535427096,0
93.8125,0.565485773,0.745218331,9.998303392,19.92312867,436.966681,0
108.8046875,0.341230484,0.440661521,20.67954471,8.388128429,79.81336968,0
57.7265625,3.281271548,15.55489542,39.85653533,4.129749315,16.8947223,1
140.953125,-0.223622621,-0.255132706,19.16287993,8.795851871,85.38074074,0
59.6015625,2.690716985,13.8322474,38.42752779,4.8938503,23.3556497,1
48.9453125,3.145141266,11.66154241,50.9463023,-1.507778581,1.851651881,0
87.4609375,0.846770904,0.674431663,93.90968742,0.128960619,-1.79972319,0
127.9453125,0.224755174,-0.302191029,16.22888083,10.51159066,123.7103034,0
36.46875,3.736450963,14.9146447,75.71649359,0.253562477,-0.936103674,1
78.1875,1.275871345,2.230770913,45.97866847,3.671067312,12.68406398,1
111.9453125,0.108248103,-0.435092834,13.53125676,10.28259447,138.5696239,0
127.6171875,-0.097537105,0.20964796,32.27504669,5.25301171,28.34342386,0
101.921875,0.363985257,0.648072946,21.72228513,7.064031003,56.75060235,0
112.7578125,0.041855097,-0.454981747,63.62200106,1.86931426,1.947627276,0
65.28125,2.192432526,8.421129231,78.61079848,0.750128066,-0.821381219,1
121.984375,0.08812521,-0.369359567,17.53019459,10.74078873,119.8279786,0
74.75,1.940598346,7.212272329,57.34162116,2.659362214,5.527675903,1
89.4453125,0.895555863,3.164132145,15.44632009,11.89374235,163.945695,0
133.65625,-0.016112707,-0.069741431,42.76067213,3.792356847,13.71341075,0
128.15625,0.016829306,-0.558991494,31.54929877,4.728046059,22.37161391,0
103.3515625,0.399481289,0.371861062,14.08925725,9.408085141,118.1131241,0
120.9140625,0.172170503,0.290399172,16.32963589,8.354148598,87.79065969,0
124.140625,0.052132852,-0.15140688,25.4255278,7.135019755,53.1724834,0
103.609375,0.826013141,0.202393894,13.36341908,15.16482643,248.3263169,0
128.359375,0.027094931,-0.296065418,49.82097531,2.2788705,3.898883389,0
107.3359375,0.138212658,0.043647991,40.17429083,3.610894509,11.84466437,0
25.1328125,4.815266857,25.22566306,86.55596395,0.390899123,-1.237220689,1
93.8671875,0.544013253,1.010726324,29.4190105,5.372288155,31.27245309,0
112.3046875,0.25343271,0.026489329,23.85044317,6.6598921,50.51080126,0
106.4921875,0.453945181,0.880399172,13.09360221,10.06622904,142.9286254,0
127.359375,-0.152842304,-0.40646326,20.81012305,6.963515437,54.56052425,0
66.7734375,1.838734065,2.41493918,80.67349376,0.649639086,-0.918078374,1
136.875,-0.044242101,0.796409978,13.9255963,13.89251477,209.9093542,0
7.0390625,6.861532609,49.34906084,81.44824875,0.145161468,-1.468371471,1
120.3046875,0.072792426,-0.187436993,17.94252298,6.782945464,55.94987281,0
11.0390625,7.377865378,54.20498149,69.81577844,-0.000668155,-0.606891086,1
21.078125,4.619730606,21.42781175,73.16368804,0.02967964,-0.982838389,1
112.734375,0.356963079,0.833789338,30.06072127,6.018207994,36.33478318,0
85.578125,1.5705241,3.205262034,14.83472366,12.66582563,180.0859761,1
114.1328125,0.090974783,-0.191936011,17.45476657,7.401368607,68.85666375,0
132.5078125,-0.087278151,-0.478336499,17.76984483,8.66528654,84.84574422,0
111.3046875,0.470392824,0.41218143,12.82698442,11.68830149,176.5037828,0
134.640625,0.08249259,0.123111606,14.42350191,9.235799559,114.8013374,0
109.4765625,0.02520081,0.467833372,17.9251327,8.859608755,86.40147243,0
140.5390625,-0.381446574,-0.248177818,76.14582768,-0.553785009,-0.848072349,0
140.96875,-0.111385828,-0.0284727,30.68775187,6.334279891,40.09750623,0
131.53125,0.203688684,0.43051851,12.01746251,11.66596701,189.5117246,0
111.421875,-0.023204788,-0.526288879,42.50078251,4.019699575,15.08590363,0
102.5390625,0.405966909,1.612815936,16.11188497,10.20182642,121.149413,0
107.1640625,0.433562253,-0.013717891,12.74331046,11.61782664,170.7879083,0
113.1875,0.032687649,0.268573814,8.758855399,22.48554855,606.9296621,0
121.3828125,0.098191525,-0.465566375,22.59906094,6.608704722,48.91800744,0
82.4296875,1.084620859,1.849159946,88.0720398,0.28630973,-1.594326498,1
108.3203125,0.565771298,-1.020967344,7.370432165,34.53984419,1191.000837,0
127.3515625,-0.03475752,-0.120195203,15.9904061,8.290263627,85.31206789,0
48.625,3.792205006,20.89345627,44.27628428,3.625515223,12.91094164,1
67.234375,1.832765714,5.054608272,19.1078281,9.410615067,98.70291806,1
96.375,0.536223717,0.233938959,16.74910094,7.85718748,73.64042996,0
102.390625,0.493465479,1.275442039,34.5984015,3.699680983,13.17067773,0
127.8671875,0.297703687,0.05314578,17.08199783,8.551004211,90.87816465,0
135.484375,0.147421787,-0.310478305,22.78168793,7.252825621,57.83268083,0
88.1796875,1.372594299,2.58476559,38.631419,4.759727192,22.49828411,1
100.9375,0.326682865,0.925143271,15.96360439,9.079509673,101.2107341,0
85.421875,1.196993026,3.822059343,48.12052136,3.179577139,8.903374507,1
104.375,0.143532011,-0.043235494,29.06356886,4.715671366,23.898213,0
121.8671875,0.101663708,-0.08782148,35.66212334,4.36482761,18.46770379,0
109.1875,0.34616036,0.012829596,14.46414373,10.01218652,123.192719,0
145.421875,-0.353121474,-0.222655052,16.13621594,9.460239203,113.9084455,0
121.3359375,0.35142158,-0.039742082,16.85503377,8.746258663,89.09272651,0
91.6328125,0.815728856,1.304500998,41.5839274,3.244519416,9.312022799,1
138.1015625,-0.087282239,0.311119064,30.10759686,5.770962297,33.36640645,0
125.546875,0.12323441,0.290817897,23.64227063,6.285218757,45.6872032,0
134.8125,-0.017865125,-0.298766849,24.21485227,6.188017631,40.3390271,0
105.046875,0.408034355,0.331754041,26.12980513,7.5785166,57.36771316,1
21.796875,3.967173195,16.0126981,64.92494492,1.506915694,1.256135437,1
115.484375,0.325621887,-0.447587468,17.01213058,12.97023796,172.5295044,0
47.7578125,3.746990403,18.27576439,54.05697064,2.30599484,5.082159436,1
36.4296875,4.839073399,30.31634386,53.4283987,2.571287338,6.062639089,1
143.375,-0.097355231,1.290932477,17.95461555,10.65664941,124.6989694,0
104.3125,0.043177874,-0.347696577,15.39594108,12.60845573,166.5430204,0
89.078125,0.538647424,1.638548981,13.80396331,12.80578549,183.1874241,0
117.0390625,0.004967201,-1.342554186,96.2136739,0.632783665,-1.413285968,0
132.0390625,-0.140807882,0.133656432,11.54513146,14.91907849,274.4757589,0
121.59375,0.209763691,0.092802937,23.10178142,8.092079331,66.89800856,1
124.859375,0.136998992,-0.444882409,12.35576125,15.42161879,254.0936559,0
111.890625,0.636548449,0.591727999,27.65392164,6.516273421,42.44266539,1
119.1328125,0.334408321,0.807183869,14.78148765,8.847060378,101.3059526,0
18.46875,7.595096784,65.38597385,75.24496916,0.894922284,-0.118137123,1
81.4921875,1.713023018,4.353030799,42.44552475,4.089118083,16.22271112,1
103.8828125,0.39239138,-0.165644547,20.33505943,6.542161401,49.45148096,0
114.328125,0.233924296,-0.238693414,12.56065482,15.63374589,268.1799761,0
135.0546875,-0.156429627,-0.215837569,43.77500161,3.785048805,13.0626729,0
125.5546875,0.064729013,0.100816171,12.104005,12.23593234,193.8321444,0
89.796875,0.604041556,1.909028184,26.48637374,5.986091498,38.50191108,0
81.1015625,0.704060395,2.775788979,27.99174438,5.281718833,29.33900342,0
38.921875,4.751118475,25.99676367,66.12225116,1.463560709,1.41157607,1
28.375,6.377272815,45.94404838,82.89301685,-0.477222296,-1.067880312,1
113.4453125,0.08276955,0.841943612,22.36099592,5.062412615,30.54861223,0
131.1015625,0.027495193,-0.260587401,14.72262425,10.80190691,136.8633219,0
61.671875,2.265220701,8.709980861,29.62396029,6.072215931,38.23599074,1
111.0703125,0.207714403,-0.600009457,41.66724098,4.077996095,15.71586985,0
113.953125,0.29287001,0.250241353,57.41272108,2.366305819,4.059077129,0
54.0078125,3.164709793,17.86016367,39.49133944,3.8694697,16.11623097,1
92.203125,0.597340808,1.454058939,14.40903701,12.21821831,165.8119424,0
30.9140625,4.162402185,18.53781949,66.7333224,1.025426279,0.289485279,1
118.3125,0.354938062,0.980677689,14.60009638,11.7259179,168.6518039,0
128.953125,-0.038764348,-0.415017276,17.33575228,8.364034803,81.66314321,0
94.2421875,0.372519663,0.879412009,12.87352692,14.25660616,228.8612671,0
68.9140625,0.931108108,3.327492993,15.10881966,11.3106312,145.273798,0
27.265625,4.432206376,19.82980533,62.46036465,0.642852525,0.076265507,1
60.6953125,2.306700637,10.45641812,38.48807068,4.360677127,18.18669766,1
111.3203125,0.233434049,0.081591697,21.07502102,8.308187302,73.30483369,0
87.359375,0.921021646,1.626215652,12.32373922,11.20698538,175.2216541,0
95.0078125,0.315869601,1.802161665,20.50018536,7.809740763,66.80014907,0
119.2421875,-0.002208902,-0.496484337,17.69274556,7.748657349,76.1954518,0
71.5,1.771012709,2.65133641,65.00634063,1.865206671,2.211822965,1
123.640625,0.103581417,0.356237284,27.22351309,6.684141297,45.69563908,0
119.8125,-0.001047901,1.383194708,20.17673661,7.315776554,58.7545138,0
135.4765625,-0.78854709,0.077817506,25.11591298,8.363555112,69.39189395,0
86.1015625,1.335441841,2.940783765,32.53460385,5.708073226,32.67639852,1
124.875,0.13092589,-0.694499652,30.60786381,4.47034851,20.38571755,0
80.109375,0.898183769,1.788926855,30.8448161,5.229245371,27.46113518,0
123.390625,-0.082856721,-0.148708215,15.4245715,11.04239421,136.4735174,0
106.71875,0.48313819,0.060911664,29.92992523,6.026227618,38.46886389,1
138.5234375,-0.104343593,0.19672294,18.07676627,8.8067918,86.18497092,0
124.8671875,0.413911061,0.012076467,22.6009683,7.764919043,62.66932349,0
23.703125,4.112598685,16.68712542,39.32338633,3.710672843,14.11099688,1
95.7734375,0.912225337,1.99733417,28.19417413,6.027262065,39.04775269,1
28.84375,4.380115281,20.01748126,71.5958074,0.628072461,-0.421118762,1
107.7734375,0.032848202,-0.048931153,56.50985782,2.27650373,3.300283082,0
93.125,0.186518301,0.964724638,19.20373263,9.47508116,96.99315569,0
113.4375,0.058666297,-0.551473194,13.61225037,13.0054075,192.0716557,0
120.171875,0.303747635,0.037927125,20.51458308,8.48152524,83.44017982,0
25.828125,6.793773206,48.16864374,70.63552397,0.988847761,0.136513894,1
69.2109375,2.024290832,4.485091033,18.20122515,9.997592919,109.1223064,1
142.9765625,-0.37293035,0.012798294,15.63992684,8.978111982,100.8134741,0
19.484375,4.686138231,25.3763628,60.99121215,0.747210526,-0.049027511,1
27.53125,4.838103704,25.53491373,67.56148506,1.061692631,0.407921551,1
39.6796875,4.935367337,31.86928134,69.85515119,1.661062281,1.636328792,1
39.1484375,4.004762208,23.3089483,71.31374746,1.780298706,1.807952045,1
106.109375,0.537584071,0.965990598,17.12122917,9.246154259,97.82573977,0
34.375,4.588341747,25.88273951,63.50680301,1.873383987,2.675003601,1
97.328125,0.544474095,0.500545125,14.86862639,10.44023045,129.2574601,0
108.9765625,0.22679808,-0.188177432,29.2828959,4.846719654,23.59630279,0
